Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
2021-01-05,0.4743636510741941,0.3371161064973839,0.0,0.47774754284060317,0.47436365107419404,0.09850005508235204,2021-01-05
2021-01-06,0.4939141091115039,0.349928257750337,0.0,0.4974641364610115,0.49391410911150385,0.08086671363230535,2021-01-06
2021-01-07,0.5102495176902699,0.364479615055727,0.0,0.5138435315200709,0.5102495176902702,0.07353682163443298,2021-01-07
2021-01-08,0.5317867570233085,0.38123396669420395,0.0,0.5354986948155321,0.5317867570233084,0.06009102943040223,2021-01-08
2021-01-09,0.550708433829058,0.393857703958143,0.0,0.5545756497781812,0.5507084338290575,0.04526307980454303,2021-01-09
2021-01-10,0.5682470011703771,0.4010754090757569,0.0,0.572368682004892,0.5682470011703769,0.024630314740742287,2021-01-10
2021-01-11,0.5828366089475953,0.40824963404205983,0.0,0.587141118938843,0.5828366089475951,0.009959825914576559,2021-01-11
2021-01-12,0.5971772151722157,0.42493151876168533,0.0,0.6014240000285872,0.5971772151722157,0.011448820578988217,2021-01-12
2021-01-13,0.6121375353449683,0.44522225604011756,0.0,0.6162528966876366,0.6121375353449683,0.017524410918963174,2021-01-13
2021-01-14,0.6276070183563666,0.46136788556024166,0.0,0.6317057090430256,0.6276070183563665,0.016082595257224108,2021-01-14
2021-01-15,0.645302519449323,0.4778758496746236,0.0,0.6494304893235733,0.6453025194493229,0.011487481213838358,2021-01-15
2021-01-16,0.6584706561783772,0.49439830717277555,0.0,0.662515923965188,0.6584706561783771,0.014571741092257895,2021-01-16
2021-01-17,0.6707683336983495,0.5030653506674203,0.0,0.6749031161837514,0.6707683336983492,0.007289091009746507,2021-01-17
2021-01-18,0.6826722818725476,0.5111816455787932,0.0,0.6869004504271107,0.6826722818725472,0.0,2021-01-18
2021-01-19,0.693263915141387,0.5330231749206487,0.0,0.6972147131184886,0.6932639151413866,0.015002932628254806,2021-01-19
2021-01-20,0.7054911468439576,0.5571111787469021,0.0,0.709149512856201,0.7054911468439573,0.030326022811636433,2021-01-20
2021-01-21,0.7174777467940178,0.5735466759424324,0.0,0.721026423508686,0.7174777467940177,0.03476270643432011,2021-01-21
2021-01-22,0.7304212938873956,0.5916778990390887,0.0,0.7338420664259385,0.7304212938873953,0.03998525577730283,2021-01-22
2021-01-23,0.7410565198650231,0.6095482412278794,0.0,0.7442989077901915,0.741056519865023,0.048337306427860716,2021-01-23
2021-01-24,0.7506748151320407,0.6175340956853197,0.0,0.7539574515223578,0.7506748151320404,0.04443047693305591,2021-01-24
2021-01-25,0.7577016110470202,0.6254764699914488,0.0,0.7609616734948391,0.7577016110470198,0.0445200485403463,2021-01-25
2021-01-26,0.7639510617788895,0.6475064133223183,0.0,0.7668220500240311,0.7639510617788892,0.06508090231251851,2021-01-26
2021-01-27,0.7719421284122628,0.6702320390741625,0.0,0.7744498303528197,0.7719421284122625,0.0836437541152395,2021-01-27
2021-01-28,0.7810728828241938,0.6860008406162585,0.0,0.783416921122548,0.7810728828241935,0.09078877240463057,2021-01-28
2021-01-29,0.7903874240963754,0.7022914039740857,0.0,0.8253711422910143,0.7903874240963751,0.09823408397342126,2021-01-29
2021-01-30,0.797742037181442,0.7182051393538849,0.0,0.8329070862315099,0.7977420371814417,0.10808185272342063,2021-01-30
2021-01-31,0.8043869609674373,0.725857645984608,0.0,0.8397158432063406,0.804386960967437,0.10798745758700257,2021-01-31
2021-02-01,0.8102510521536194,0.7311912112120817,0.0,0.8457245158489238,0.810251052153619,0.10603890373425195,2021-02-01
2021-02-02,0.8154895007832738,0.7508442396046204,0.0,0.8510921204736185,0.8154895007832734,0.12379775000504578,2021-02-02
2021-02-03,0.8215105257210932,0.7678449787671928,0.0,0.8572615961307221,0.8215105257210933,0.13673965852861025,2021-02-03
2021-02-04,0.8279723601301784,0.779686073307535,0.0,0.8638827495886122,0.8279723601301778,0.14219056632512506,2021-02-04
2021-02-05,0.8340104734098427,0.7926141716306505,0.0,0.8700697349072971,0.8340104734098424,0.1496314783947632,2021-02-05
2021-02-06,0.839695660119158,0.8031073814803542,0.0,0.8405977584059775,0.8396956601191579,0.15441590735695532,2021-02-06
2021-02-07,0.8447405571217931,0.8078757047407858,0.0,0.8456494744421476,0.844740557121793,0.15282286038499238,2021-02-07
2021-02-08,0.849019617416438,0.8122816934069597,0.0,0.8499254052682642,0.8490196174164379,0.1519420278529544,2021-02-08
2021-02-09,0.8528264814894896,0.8263982491992405,0.0,0.8534780798690705,0.852826481489489,0.16409660406472648,2021-02-09
2021-02-10,0.8568547965231851,0.8398191225705465,0.0,0.8572748177119162,0.8568547965231847,0.17495793657945335,2021-02-10
2021-02-11,0.8610400453085177,0.84842819253011,0.0,0.8613509954599948,0.8610400453085176,0.1794458713137992,2021-02-11
2021-02-12,0.8656779607819068,0.8579503456672029,0.0,0.8658684881479245,0.8656779607819065,0.18436077590918054,2021-02-12
2021-02-13,0.8697571920994668,0.865834746438251,0.0,0.8698539015278074,0.8697571920994664,0.18803918103973327,2021-02-13
2021-02-14,0.873069889225696,0.8691392379378813,0.0,0.8731668009669621,0.8730698892256958,0.1871431936574104,2021-02-14
2021-02-15,0.8760722062653533,0.8721828485296461,0.0,0.8761680998979794,0.8760722062653534,0.18639594599255482,2021-02-15
2021-02-16,0.8792931843322923,0.8828064988332827,0.0,0.8792065621923525,0.879293184332292,0.19473204634481767,2021-02-16
2021-02-17,0.8831035358220468,0.8920532776787395,0.0,0.8828828764443238,0.8831035358220467,0.20042836987777002,2021-02-17
2021-02-18,0.8868490213611248,0.8975172833601461,0.0,0.886585991198715,0.8868490213611242,0.2015210032599284,2021-02-18
2021-02-19,0.8904396655985872,0.9044886009536646,0.0,0.8900932836154235,0.8904396655985869,0.20469453283739636,2021-02-19
2021-02-20,0.8935657859312031,0.9102424743104773,0.0,0.8931546156718618,0.8935657859312027,0.20705546651678897,2021-02-20
2021-02-21,0.8964980058951292,0.912996217226836,0.0,0.8960912360570387,0.8964980058951291,0.20602320200455537,2021-02-21
2021-02-22,0.8997831524294043,0.9153876255489368,0.0,0.8993984180556772,0.899783152429404,0.2040252239940079,2021-02-22
2021-02-23,0.9023261766892697,0.9223879299099962,0.0,0.9018315463353886,0.9023261766892696,0.20876065100984298,2021-02-23
2021-02-24,0.905340699687388,0.9278954157427135,0.0,0.9047846043620499,0.9053406996873876,0.21095662543829952,2021-02-24
2021-02-25,0.9083478991104298,0.9317506558256157,0.0,0.9077708950117119,0.9083478991104297,0.21114916085503244,2021-02-25
2021-02-26,0.9109261462789963,0.9360986709567083,0.0,0.9103055078605874,0.9109261462789957,0.2125755823081854,2021-02-26
2021-02-27,0.9132023831610782,0.9397799904343667,0.0,0.9125471018830033,0.9132023831610778,0.2136399669349538,2021-02-27
2021-02-28,0.9149739908462288,0.9414467295679523,0.0,0.914321295143213,0.9149739908462284,0.21301975261562256,2021-02-28
2021-03-01,0.9166263288801347,0.9428815745612127,0.0,0.9159789955529033,0.9166263288801342,0.21229862369987873,2021-03-01
2021-03-02,0.9185548703169225,0.9473310433786977,0.0,0.917845382541438,0.9185548703169222,0.21479786647814691,2021-03-02
2021-03-03,0.9204408652699331,0.9511572966940591,0.0,0.9196835396674236,0.9204408652699327,0.2166038910186312,2021-03-03
2021-03-04,0.9224088145154653,0.9540849602156616,0.0,0.9216278267829928,0.922408814515465,0.21720536764939502,2021-03-04
2021-03-05,0.9241710061755176,0.9571430641911967,0.0,0.9233580672192335,0.9241710061755173,0.21826533551898386,2021-03-05
2021-03-06,0.9259558660441395,0.9590996710001884,0.0,0.9251386926000239,0.9259558660441394,0.21797124165001147,2021-03-06
2021-03-07,0.9275241573355021,0.9599837674101772,0.0,0.926723852983164,0.9275241573355018,0.21671571968181058,2021-03-07
2021-03-08,0.9288852960747033,0.9608823572039364,0.0,0.9280963960471046,0.9288852960747029,0.21578519111086192,2021-03-08
2021-03-09,0.9305920378091769,0.9638824876443903,0.0,0.9297712487783437,0.9305920378091768,0.21685417578695865,2021-03-09
2021-03-10,0.9322879685518711,0.9661434555125585,0.0,0.9314532483102284,0.9322879685518708,0.21705631445461093,2021-03-10
2021-03-11,0.9342911407061042,0.968143542472861,0.0,0.9334564965311217,0.9342911407061041,0.21649747621157367,2021-03-11
2021-03-12,0.9362193334012218,0.9702450831195559,0.0,0.9353804152648516,0.9362193334012219,0.21617043891894783,2021-03-12
2021-03-13,0.9378022718427371,0.9717813817992087,0.0,0.9369645036278947,0.9378022718427368,0.2156787152787074,2021-03-13
2021-03-14,0.939118422906469,0.972361117150021,0.0,0.9382988113083827,0.9391184229064689,0.21444467267950906,2021-03-14
2021-03-15,0.9406054573886503,0.9732452135600098,0.0,0.9398007114640042,0.94060545738865,0.21332437788845815,2021-03-15
2021-03-16,0.9421367820629604,0.9747090453208112,0.0,0.9413337002024332,0.94213678206296,0.21282718213757734,2021-03-16
2021-03-17,0.9438201581055238,0.9764627447570184,0.0,0.9430153423942854,0.9438201581055234,0.2124524785985289,2021-03-17
2021-03-18,0.9456381484328248,0.9776656956099541,0.0,0.9448484967598193,0.9456381484328247,0.21123474818789223,2021-03-18
2021-03-19,0.9469665054550173,0.978839659695349,0.0,0.9461806604001136,0.9469665054550171,0.21069435329158615,2021-03-19
2021-03-20,0.9486167510389015,0.9800281171645144,0.0,0.9478422915501589,0.948616751038901,0.20970715601080037,2021-03-20
2021-03-21,0.9501717901467924,0.9804049451425425,0.0,0.9494263799132022,0.9501717901467921,0.20790670621599094,2021-03-21
2021-03-22,0.951826918114061,0.9806368392828673,0.0,0.9511165982658288,0.9518269181140608,0.20579665408774628,2021-03-22
2021-03-23,0.9534252011890697,0.9821296578112091,0.0,0.9527174816103886,0.9534252011890696,0.20525031170603314,2021-03-23
2021-03-24,0.9550346439975282,0.9834630491180776,0.0,0.9543337305763359,0.9550346439975279,0.2045028001066993,2021-03-24
2021-03-25,0.9568780924667614,0.9841732249228228,0.0,0.9562051203253225,0.9568780924667613,0.20269433778046486,2021-03-25
2021-03-26,0.9587170072942809,0.9850573213328115,0.0,0.9580675765735022,0.9587170072942803,0.2011002838555973,2021-03-26
2021-03-27,0.9597503288633952,0.9856805368349348,0.0,0.9591110094677241,0.9597503288633948,0.20035386933229615,2021-03-27
2021-03-28,0.9608499113498675,0.9859269243590301,0.0,0.9602316278089159,0.960849911349867,0.19907544548353173,2021-03-28
2021-03-29,0.9622839370981625,0.986245778801977,0.0,0.9616931485408914,0.962283937098162,0.1974084983378439,2021-03-29
2021-03-30,0.9634640789104753,0.9868110207690188,0.0,0.9628884509488272,0.9634640789104749,0.1963913933981778,2021-03-30
2021-03-31,0.9646243424475808,0.98733278258475,0.0,0.9640644569950204,0.9646243424475807,0.1953537472429796,2021-03-31
2021-04-01,0.9659439809280156,0.9879270113193328,0.0,0.9654019807357989,0.9659439809280153,0.1941766997782841,2021-04-01
2021-04-02,0.9669487056801648,0.9886082003565373,0.0,0.9664146823872458,0.9669487056801647,0.19354732124361895,2021-04-02
2021-04-03,0.9679415732155238,0.9887241474266997,0.0,0.9674291707388541,0.9679415732155234,0.1922808062696273,2021-04-03
2021-04-04,0.9686230144393001,0.9888690812644028,0.0,0.9681238397615827,0.9686230144392998,0.19148831824414136,2021-04-04
2021-04-05,0.9694028008141026,0.9891009754047277,0.0,0.9689171346332174,0.969402800814102,0.19065887998140174,2021-04-05
2021-04-06,0.9700783134294838,0.9893183761612823,0.0,0.9696039421752359,0.9700783134294835,0.18996024277594903,2021-04-06
2021-04-07,0.9708818142378669,0.9898981115120946,0.0,0.9704129600082904,0.9708818142378666,0.18950137104145393,2021-04-07
2021-04-08,0.9717487860302457,0.9905358203979884,0.0,0.9712855843670883,0.9717487860302458,0.18902094028106164,2021-04-08
2021-04-09,0.9698753457773662,0.991274982970274,0.0,0.9693477293720999,0.9698753457773657,0.19250900910042534,2021-04-09
2021-04-10,0.9705839888514264,0.9917532646346943,0.0,0.9700620520966033,0.970583988851426,0.19206469453537633,2021-04-10
2021-04-11,0.9710506052062947,0.9917967447860052,0.0,0.9705391010396808,0.9710506052062948,0.19145865496396564,2021-04-11
